store_nbr,store_nm,tran_date,tran_nbr,bl,dept_cd,dept_nm,subdept_cd,subdept_nm,class_cd,class_nm,vendor_nbr,vendor_nm,gpo_compra,prod_nbr,marca,tipo_marca,qty,net_sale,venta_con_iva,mess_unit,apparent_unit_cost,costo_calculado,precio,costo_x_qty,utilidad,margen,estatus,ecologicos,clasificacion_retail,estatus_operativo,-10%,-5%,5%,10%,-10%_dup,-5%_dup,5%_dup,10%_dup,unnamed:_39,precio_real,beta_utilizada,tipo_ventana_beta,sensibilidad_precio,en_analisis,precio_nuevo_menos_10pct,unidades_sim_menos_10pct,ingresos_sim_menos_10pct,precio_nuevo_menos_5pct,unidades_sim_menos_5pct,ingresos_sim_menos_5pct,precio_nuevo_mas_5pct,unidades_sim_mas_5pct,ingresos_sim_mas_5pct,precio_nuevo_mas_10pct,unidades_sim_mas_10pct,ingresos_sim_mas_10pct,ingresos_reales
T058,Mazatlan                      ,2026-04-24,25375,RETAIL,3,ARCHIVO Y ACCESORIOS,303,ETIQUETAS,30302,ETIQUETAS DE IMPRESION,11413,POCHTECA PAPEL,3030201,50076882,OFFICEMAX,Marca Propia,1,188.79,219.0,ST,122.16,145.94,188.79,145.94,42.84,0.2269,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,169.911,179.3505,198.2295,207.669,0.9,0.95,1.05,1.1,,188.79,0.0,No_significativo,Baja_sensibilidad,True,169.91,1.0,169.91,179.35,1.0,179.35,198.23,1.0,198.23,207.67,1.0,207.67,188.79
T075,Revolucion                    ,2024-10-22,6832,RETAIL,10,ARTICULOS ESCOLARES,1010,LAPICES,101002,LAPICES CHECADORES,20407,PIANO EXPORTS FZCO,10100201,50062170,OFFICEMAX,Marca Propia,1,16.81,19.5,ST,7.356,12.01,16.81,12.01,4.8,0.2855,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,15.129,15.9695,17.6505,18.491,0.9,0.95,1.05,1.1,,16.81,0.0,No_significativo,Baja_sensibilidad,True,15.13,1.0,15.13,15.97,1.0,15.97,17.65,1.0,17.65,18.49,1.0,18.49,16.81
T007,Veracruz                      ,2025-08-18,75228,RETAIL,9,SUMINISTROS DE OFICINA,904,SUJETADOCUMENTOS,90404,ARGOLLAS Y POSTES,20533,OFFICE DEPOT ASIA HOLDING,9040401,50069639,OFFICEMAX,Marca Propia,4,165.52,192.0,ST,10.5,25.8,39.22,103.2,62.32,0.3765,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,35.298,37.259,41.181,43.142,3.6,3.8,4.2,4.4,,41.38,,No_analizado,No_en_analisis,False,37.24,4.0,148.96,39.31,4.0,157.24,43.45,4.0,173.8,45.52,4.0,182.08,165.52
T044,Pachuca                       ,2024-05-16,42144,RETAIL,10,ARTICULOS ESCOLARES,1020,BLOCKS,102001,BLOCKS CARTA,20533,OFFICE DEPOT ASIA HOLDING,10200101,50063594,VIRTUO,Marca Externa,1,116.38,135.0,ST,86.328,87.14,116.38,87.14,29.24,0.2512,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,104.742,110.561,122.199,128.018,0.9,0.95,1.05,1.1,,116.38,,No_analizado,No_en_analisis,False,104.74,1.0,104.74,110.56,1.0,110.56,122.2,1.0,122.2,128.02,1.0,128.02,116.38
T021,Acapulco                      ,2024-11-14,17671,RETAIL,3,ARCHIVO Y ACCESORIOS,303,ETIQUETAS,30302,ETIQUETAS DE IMPRESION,11413,POCHTECA PAPEL,3030201,50076882,POCHTECA P,Marca Externa,1,163.79,190.0,ST,122.16,132.8,188.79,132.8,30.99,0.1892,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,169.911,179.3505,198.2295,207.669,0.9,0.95,1.05,1.1,,163.79,0.0,No_significativo,Baja_sensibilidad,True,147.41,1.0,147.41,155.6,1.0,155.6,171.98,1.0,171.98,180.17,1.0,180.17,163.79
T031,San Marcos                    ,2025-09-06,10652,RETAIL,10,ARTICULOS ESCOLARES,1011,FORROS,101102,FORRO PLASTICO,12360,DISTRIBUIDORA ABEST,10110201,50114345,,Marca Externa,2,130.86,151.8,ST,29.94,51.935,65.43,103.87,26.99,0.2063,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,58.887,62.1585,68.7015,71.973,1.8,1.9,2.1,2.2,,65.43,,No_analizado,No_en_analisis,False,58.89,2.0,117.78,62.16,2.0,124.32,68.7,2.0,137.4,71.97,2.0,143.94,130.86
T039,Alamedas                      ,2025-06-16,73897,RETAIL,4,CARPETAS,409,PADFOLIOS Y TARJETEROS,40901,PADFOLIOS Y PORTABLOCKS,10223,INDUSTRIAS DANPEX,4090101,50093757,DANPEX,Marca Externa,1,223.28,259.0,ST,182.988,190.2,223.28,190.2,33.08,0.1482,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,200.952,212.116,234.444,245.608,0.9,0.95,1.05,1.1,,223.28,,No_analizado,No_en_analisis,False,200.95,1.0,200.95,212.12,1.0,212.12,234.44,1.0,234.44,245.61,1.0,245.61,223.28
T076,Patria                        ,2025-11-04,36266,RETAIL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30102,FOLDERS COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,3010201,50061420,PENDAFLEX,Marca Externa,1,119.83,139.0,ST,76.428,91.76,107.76,91.76,28.07,0.2342,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,96.984,102.372,113.148,118.536,0.9,0.95,1.05,1.1,,119.83,,No_analizado,No_en_analisis,False,107.85,1.0,107.85,113.84,1.0,113.84,125.82,1.0,125.82,131.81,1.0,131.81,119.83
T063,Aguascalientes                ,2025-08-01,61787,RETAIL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,3010301,50086329,OFFICEMAX,Marca Propia,1,21.12,24.5,ST,8.904,14.72,24.05,14.72,6.4,0.303,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,21.645,22.8475,25.2525,26.455,0.9,0.95,1.05,1.1,,21.12,,No_analizado,No_en_analisis,False,19.01,1.0,19.01,20.06,1.0,20.06,22.18,1.0,22.18,23.23,1.0,23.23,21.12
T059,Esmeralda                     ,2024-09-09,58870,RETAIL,4,CARPETAS,403,PROTECTORES,40302,MULTIMICAS,20533,OFFICE DEPOT ASIA HOLDING,4030201,50066253,OFFICEMAX,Marca Propia,1,51.64,59.9,ST,21.888,34.95,54.22,34.95,16.69,0.3232,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,48.798,51.509,56.931,59.642,0.9,0.95,1.05,1.1,,51.64,,No_analizado,No_en_analisis,False,46.48,1.0,46.48,49.06,1.0,49.06,54.22,1.0,54.22,56.8,1.0,56.8,51.64
T019,Cuauhtemoc                    ,2024-05-06,20962,RETAIL,10,ARTICULOS ESCOLARES,1006,MOCHILAS,100602,MOCHILAS UNIVERSITARIAS,20610,APLI PAPER S.A.U.,10060202,50120078,SIN MARCA,Marca Externa,1,516.72,599.4,ST,556.356,490.18,516.72,490.18,26.55,0.0514,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,465.048,490.884,542.556,568.392,0.9,0.95,1.05,1.1,,516.72,,No_analizado,No_en_analisis,False,465.05,1.0,465.05,490.88,1.0,490.88,542.56,1.0,542.56,568.39,1.0,568.39,516.72
T011,Xalapa                        ,2025-09-26,51616,RETAIL,9,SUMINISTROS DE OFICINA,903,CINTAS ADHESIVAS,90304,CINTAS DECORATIVAS,28730,"PARKROSE GROUP, S.L.",9030401,50131066,PARK ROSE,Marca Externa,1,27.16,31.5,ST,18.228,21.18,38.79,21.18,5.99,0.2204,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.911,36.8505,40.7295,42.669,0.9,0.95,1.05,1.1,,27.16,,No_analizado,No_en_analisis,False,24.44,1.0,24.44,25.8,1.0,25.8,28.52,1.0,28.52,29.88,1.0,29.88,27.16
T044,Pachuca                       ,2024-05-06,14207,RETAIL,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,3060101,50011911,OXFORD,Marca Externa,1,34.91,40.5,ST,19.128,25.42,34.91,25.42,9.48,0.2717,A,No EcolÂ¾gico,Tienda Igual Retail,Activa,31.419,33.1645,36.6555,38.401,0.9,0.95,1.05,1.1,,34.91,,No_analizado,No_en_analisis,False,31.42,1.0,31.42,33.16,1.0,33.16,36.66,1.0,36.66,38.4,1.0,38.4,34.91
T076,Patria                        ,2024-04-16,25189,RETAIL,9,SUMINISTROS DE OFICINA,908,PERFORADORAS,90803,PERFORADORAS DE 2 ORIFICIOS,20533,OFFICE DEPOT ASIA HOLDING,9080301,50073009,OFFICEMAX,Marca Propia,1,254.31,295.0,ST,93.804,168.06,254.31,168.06,86.25,0.3392,D,No EcolÂ¾gico,Tienda Igual Retail,Activa,228.879,241.5945,267.0255,279.741,0.9,0.95,1.05,1.1,,254.31,,No_analizado,No_en_analisis,False,228.88,1.0,228.88,241.59,1.0,241.59,267.03,1.0,267.03,279.74,1.0,279.74,254.31
T018,Polanco II                    ,2024-07-02,65349,RETAIL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,4070103,50011853,CARDINAL,Marca Externa,2,163.62,189.8,ST,50.4,61.885,81.81,123.77,39.85,0.2436,A,No EcolÂ¾gico,Tienda Igual Retail,Activa,73.629,77.7195,85.9005,89.991,1.8,1.9,2.1,2.2,,81.81,,No_analizado,No_en_analisis,False,73.63,2.0,147.26,77.72,2.0,155.44,85.9,2.0,171.8,89.99,2.0,179.98,163.62
T025,Merida                        ,2025-11-02,58166,RETAIL,9,SUMINISTROS DE OFICINA,902,PEGAMENTOS Y ADHESIVOS,90203,PEGAMENTOS DE CONTACTO,10217,STAEDTLER DE MEXICO,9020301,50102594,UHU,Marca Externa,1,116.38,135.0,ST,68.904,88.33,116.38,88.33,28.04,0.241,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,104.742,110.561,122.199,128.018,0.9,0.95,1.05,1.1,,116.38,,No_analizado,No_en_analisis,False,104.74,1.0,104.74,110.56,1.0,110.56,122.2,1.0,122.2,128.02,1.0,128.02,116.38
T018,Polanco II                    ,2024-07-29,71789,RETAIL,9,SUMINISTROS DE OFICINA,902,PEGAMENTOS Y ADHESIVOS,90203,PEGAMENTOS DE CONTACTO,10217,STAEDTLER DE MEXICO,9020301,50128074,UHU,Marca Externa,1,65.09,75.5,ST,40.668,49.49,65.09,49.49,15.6,0.2397,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,58.581,61.8355,68.3445,71.599,0.9,0.95,1.05,1.1,,65.09,,No_analizado,No_en_analisis,False,58.58,1.0,58.58,61.84,1.0,61.84,68.34,1.0,68.34,71.6,1.0,71.6,65.09
T004,Contry                        ,2024-09-08,8464,RETAIL,9,SUMINISTROS DE OFICINA,904,SUJETADOCUMENTOS,90405,IMANES,20533,OFFICE DEPOT ASIA HOLDING,9040501,50125212,OFFICEMAX,Marca Propia,1,36.16,41.94,ST,33.552,32.06,30.13,32.06,4.1,0.1134,T,EcolÂ¾gico,Tienda Igual Retail,Activa,27.117,28.6235,31.6365,33.143,0.9,0.95,1.05,1.1,,36.16,,No_analizado,No_en_analisis,False,32.54,1.0,32.54,34.35,1.0,34.35,37.97,1.0,37.97,39.78,1.0,39.78,36.16
T027,Miguel Angel                  ,2025-08-06,16257,RETAIL,10,ARTICULOS ESCOLARES,1020,BLOCKS,102001,BLOCKS CARTA,20533,OFFICE DEPOT ASIA HOLDING,10200101,50070186,OFFICEMAX,Marca Propia,2,250.0,290.0,ST,80.976,98.675,125.0,197.35,52.65,0.2106,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,112.5,118.75,131.25,137.5,1.8,1.9,2.1,2.2,,125.0,,No_analizado,No_en_analisis,False,112.5,2.0,225.0,118.75,2.0,237.5,131.25,2.0,262.5,137.5,2.0,275.0,250.0
T004,Contry                        ,2024-02-11,86066,RETAIL,9,SUMINISTROS DE OFICINA,908,PERFORADORAS,90804,PERFORADORAS ESPECIALES,20533,OFFICE DEPOT ASIA HOLDING,9080401,50116771,STUK,Marca Propia,1,25.78,29.9,ST,12.396,18.06,25.78,18.06,7.72,0.2996,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,,No_analizado,No_en_analisis,False,23.2,1.0,23.2,24.49,1.0,24.49,27.07,1.0,27.07,28.36,1.0,28.36,25.78
T020,Mariano Otero                 ,2025-03-15,73677,RETAIL,4,CARPETAS,404,REGISTRADORES,40401,REGISTRADORES VERDES,12232,KYMA CA,4040101,50063111,OFFICEMAX,Marca Propia,1,38.79,45.0,ST,32.76,33.05,43.02,33.05,5.74,0.1481,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,38.718,40.869,45.171,47.322,0.9,0.95,1.05,1.1,,38.79,,No_analizado,No_en_analisis,False,34.91,1.0,34.91,36.85,1.0,36.85,40.73,1.0,40.73,42.67,1.0,42.67,38.79
T033,Gonzalitos                    ,2025-08-17,95270,RETAIL,10,ARTICULOS ESCOLARES,1006,MOCHILAS,100601,MOCHILAS ESCOLARES,12456,CHENSON NYLON DE MEXICO,10060101,50132185,,Marca Externa,1,947.41,1099.0,ST,682.14,757.93,947.41,757.93,189.48,0.2,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,852.669,900.0395,994.7805,1042.151,0.9,0.95,1.05,1.1,,947.41,,No_analizado,No_en_analisis,False,852.67,1.0,852.67,900.04,1.0,900.04,994.78,1.0,994.78,1042.15,1.0,1042.15,947.41
T056,Cuautla                       ,2025-03-18,83398,RETAIL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30102,FOLDERS COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,3010201,50061736,OFFICEMAX,Marca Propia,1,283.62,329.0,ST,178.932,216.37,283.62,216.37,67.25,0.2371,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,255.258,269.439,297.801,311.982,0.9,0.95,1.05,1.1,,283.62,,No_analizado,No_en_analisis,False,255.26,1.0,255.26,269.44,1.0,269.44,297.8,1.0,297.8,311.98,1.0,311.98,283.62
T005,San Agustin                   ,2024-02-20,47009,RETAIL,9,SUMINISTROS DE OFICINA,904,SUJETADOCUMENTOS,90404,ARGOLLAS Y POSTES,20533,OFFICE DEPOT ASIA HOLDING,9040401,50069639,OFFICEMAX,Marca Propia,1,39.22,45.5,ST,10.5,24.01,39.22,24.01,15.21,0.3878,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,35.298,37.259,41.181,43.142,0.9,0.95,1.05,1.1,,39.22,,No_analizado,No_en_analisis,False,35.3,1.0,35.3,37.26,1.0,37.26,41.18,1.0,41.18,43.14,1.0,43.14,39.22
T085,PLAYA DEL CARMEN PERUGIA      ,2025-01-16,3516,RETAIL,4,CARPETAS,404,REGISTRADORES,40401,REGISTRADORES VERDES,12232,KYMA CA,4040101,50063111,OFFICEMAX,Marca Propia,1,31.04,36.0,ST,32.76,29.16,43.02,29.16,1.88,0.0604,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,38.718,40.869,45.171,47.322,0.9,0.95,1.05,1.1,,31.04,,No_analizado,No_en_analisis,False,27.94,1.0,27.94,29.49,1.0,29.49,32.59,1.0,32.59,34.14,1.0,34.14,31.04
T054,Vallarta                      ,2024-06-14,80593,RETAIL,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30104,FOLDERS KRAFT,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,3010401,50061745,OFFICEMAX,Marca Propia,1,77.5,89.9,ST,37.716,54.39,77.5,54.39,23.11,0.2981,N,EcolÂ¾gico,Tienda Igual Retail,Activa,69.75,73.625,81.375,85.25,0.9,0.95,1.05,1.1,,77.5,,No_analizado,No_en_analisis,False,69.75,1.0,69.75,73.62,1.0,73.62,81.38,1.0,81.38,85.25,1.0,85.25,77.5
T054,Vallarta                      ,2026-02-04,69068,RETAIL,4,CARPETAS,404,REGISTRADORES,40401,REGISTRADORES VERDES,10797,GRUPO AZOR MEXICO,4040101,50061645,LEFORT,Marca Externa,10,594.83,690.0,ST,45.72,49.937,51.64,499.37,95.47,0.1605,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,46.476,49.058,54.222,56.804,9.0,9.5,10.5,11.0,,59.483,,No_analizado,No_en_analisis,False,53.53,10.0,535.3,56.51,10.0,565.1,62.46,10.0,624.6,65.43,10.0,654.3,594.83
T017,Queretaro                     ,2024-08-09,65017,RETAIL,9,SUMINISTROS DE OFICINA,902,PEGAMENTOS Y ADHESIVOS,90202,PEGAMENTO BLANCO,10933,"HENKEL CAPITAL,",9020201,50089663,RESISTOL,Marca Externa,1,65.09,75.5,ST,49.8,53.29,83.62,53.29,11.8,0.1813,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,75.258,79.439,87.801,91.982,0.9,0.95,1.05,1.1,,65.09,,No_analizado,No_en_analisis,False,58.58,1.0,58.58,61.84,1.0,61.84,68.34,1.0,68.34,71.6,1.0,71.6,65.09
T058,Mazatlan                      ,2025-02-13,14916,RETAIL,9,SUMINISTROS DE OFICINA,906,TIJERAS,90603,TIJERAS CON DISENO,10824,MAPED SILCO,9060301,50071276,MAPED,Marca Externa,1,119.83,139.0,ST,88.404,96.75,137.07,96.75,23.08,0.1926,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,123.363,130.2165,143.9235,150.777,0.9,0.95,1.05,1.1,,119.83,,No_analizado,No_en_analisis,False,107.85,1.0,107.85,113.84,1.0,113.84,125.82,1.0,125.82,131.81,1.0,131.81,119.83
T049,Ixtapaluca                    ,2025-10-02,40482,RETAIL,9,SUMINISTROS DE OFICINA,905,ENGRAPADORAS,90507,DESENGRAPADORAS,20533,OFFICE DEPOT ASIA HOLDING,9050701,50074162,OFFICEMAX,Marca Propia,1,23.28,27.0,ST,8.232,16.09,21.98,16.09,7.19,0.3086,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,19.782,20.881,23.079,24.178,0.9,0.95,1.05,1.1,,23.28,,No_analizado,No_en_analisis,False,20.95,1.0,20.95,22.12,1.0,22.12,24.44,1.0,24.44,25.61,1.0,25.61,23.28
T001,San Jeronimo                  ,2025-08-31,14064,RETAIL,10,ARTICULOS ESCOLARES,1011,FORROS,101102,FORRO PLASTICO,12360,DISTRIBUIDORA ABEST,10110201,50114348,,Marca Externa,2,137.76,159.8,ST,44.1,55.065,68.88,110.13,27.63,0.2006,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,61.992,65.436,72.324,75.768,1.8,1.9,2.1,2.2,,68.88,,No_analizado,No_en_analisis,False,61.99,2.0,123.98,65.44,2.0,130.88,72.32,2.0,144.64,75.77,2.0,151.54,137.76
T025,Merida                        ,2024-09-11,89097,RETAIL,10,ARTICULOS ESCOLARES,1020,BLOCKS,102001,BLOCKS CARTA,20533,OFFICE DEPOT ASIA HOLDING,10200101,50070186,OFFICEMAX,Marca Propia,1,125.0,145.0,ST,80.976,96.24,125.0,96.24,28.76,0.2301,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,112.5,118.75,131.25,137.5,0.9,0.95,1.05,1.1,,125.0,,No_analizado,No_en_analisis,False,112.5,1.0,112.5,118.75,1.0,118.75,131.25,1.0,131.25,137.5,1.0,137.5,125.0
T043,Tijuana                       ,2025-07-18,18629,RETAIL,10,ARTICULOS ESCOLARES,1010,LAPICES,101002,LAPICES CHECADORES,20407,PIANO EXPORTS FZCO,10100201,50062170,OFFICEMAX,Marca Propia,1,23.98,25.9,ST,7.356,15.49,16.81,15.49,8.49,0.354,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,15.129,15.9695,17.6505,18.491,0.9,0.95,1.05,1.1,,23.98,0.0,No_significativo,Baja_sensibilidad,True,21.58,1.0,21.58,22.78,1.0,22.78,25.18,1.0,25.18,26.38,1.0,26.38,23.98
T040,Americas                      ,2024-04-09,72982,RETAIL,9,SUMINISTROS DE OFICINA,902,PEGAMENTOS Y ADHESIVOS,90202,PEGAMENTO BLANCO,10933,"HENKEL CAPITAL,",9020201,50089663,RESISTOL,Marca Externa,1,71.12,82.5,ST,49.8,56.3,83.62,56.3,14.82,0.2083,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,75.258,79.439,87.801,91.982,0.9,0.95,1.05,1.1,,71.12,,No_analizado,No_en_analisis,False,64.01,1.0,64.01,67.56,1.0,67.56,74.68,1.0,74.68,78.23,1.0,78.23,71.12
T087,GRAN SUR II                   ,2024-08-20,29105,RETAIL,4,CARPETAS,401,CARPETAS,40104,CARPETAS EJECUTIVAS,10223,INDUSTRIAS DANPEX,4010401,50079353,DANPEX,Marca Externa,1,159.05,184.5,ST,132.264,134.63,176.72,134.63,24.42,0.1535,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,159.048,167.884,185.556,194.392,0.9,0.95,1.05,1.1,,159.05,,No_analizado,No_en_analisis,False,143.15,1.0,143.15,151.1,1.0,151.1,167.0,1.0,167.0,174.96,1.0,174.96,159.05
T074,Cuernavaca II                 ,2024-02-18,28254,RETAIL,10,ARTICULOS ESCOLARES,1012,LIBRETAS EJECUTIVAS,101201,LIBRETAS FORMA FRANCESA,20533,OFFICE DEPOT ASIA HOLDING,10120101,50116745,STUK,Marca Propia,1,116.38,135.0,ST,72.54,88.0,116.38,88.0,28.38,0.2439,N,EcolÂ¾gico,Tienda Igual Retail,Activa,104.742,110.561,122.199,128.018,0.9,0.95,1.05,1.1,,116.38,0.0,No_significativo,Baja_sensibilidad,True,104.74,1.0,104.74,110.56,1.0,110.56,122.2,1.0,122.2,128.02,1.0,128.02,116.38
T043,Tijuana                       ,2025-08-27,26727,RETAIL,10,ARTICULOS ESCOLARES,1020,BLOCKS,102002,BLOCKS ESQUELA,13564,BIO PAPPEL SCRIBE,10200201,50027363,,Marca Externa,1,47.13,50.9,ST,27.576,35.06,39.22,35.06,12.07,0.2561,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,35.298,37.259,41.181,43.142,0.9,0.95,1.05,1.1,,47.13,,No_analizado,No_en_analisis,False,42.42,1.0,42.42,44.77,1.0,44.77,49.49,1.0,49.49,51.84,1.0,51.84,47.13
T066,Jurica Queretaro              ,2024-04-01,96515,RETAIL,10,ARTICULOS ESCOLARES,1020,BLOCKS,102002,BLOCKS ESQUELA,13564,BIO PAPPEL SCRIBE,10200201,50041695,SCRIBE,Marca Externa,2,54.31,63.0,ST,19.272,21.605,27.16,43.21,11.1,0.2043,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,24.444,25.802,28.518,29.876,1.8,1.9,2.1,2.2,,27.155,,No_analizado,No_en_analisis,False,24.44,2.0,48.88,25.8,2.0,51.6,28.51,2.0,57.02,29.87,2.0,59.74,54.31
T023,Pedregal                      ,2024-09-01,90600,RETAIL,10,ARTICULOS ESCOLARES,1020,BLOCKS,102002,BLOCKS ESQUELA,13564,BIO PAPPEL SCRIBE,10200201,50041695,SCRIBE,Marca Externa,1,27.16,31.5,ST,19.272,21.61,27.16,21.61,5.55,0.2043,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,24.444,25.802,28.518,29.876,0.9,0.95,1.05,1.1,,27.16,,No_analizado,No_en_analisis,False,24.44,1.0,24.44,25.8,1.0,25.8,28.52,1.0,28.52,29.88,1.0,29.88,27.16
T019,Cuauhtemoc                    ,2024-08-26,99516,RETAIL,10,ARTICULOS ESCOLARES,1016,LONCHERAS,101602,BOTELLAS Y TERMOS,20533,OFFICE DEPOT ASIA HOLDING,10160201,50125247,OFFICEMAX,Marca Propia,1,150.86,175.0,ST,74.808,106.6,150.86,106.6,44.26,0.2934,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,135.774,143.317,158.403,165.946,0.9,0.95,1.05,1.1,,150.86,,No_analizado,No_en_analisis,False,135.77,1.0,135.77,143.32,1.0,143.32,158.4,1.0,158.4,165.95,1.0,165.95,150.86
T055,Ciudad Del Carmen             ,2025-02-15,54565,RETAIL,9,SUMINISTROS DE OFICINA,909,ARTICULOS DE MONTAJE,90902,CINTAS DE MONTAJE,11496,"3M MEXICO,",9090201,50037734,SCOTCH,Marca Externa,1,125.0,145.0,ST,83.16,97.15,128.45,97.15,27.85,0.2228,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,115.605,122.0275,134.8725,141.295,0.9,0.95,1.05,1.1,,125.0,,No_analizado,No_en_analisis,False,112.5,1.0,112.5,118.75,1.0,118.75,131.25,1.0,131.25,137.5,1.0,137.5,125.0
T001,San Jeronimo                  ,2024-01-18,40284,RETAIL,10,ARTICULOS ESCOLARES,1020,BLOCKS,102002,BLOCKS ESQUELA,13564,BIO PAPPEL SCRIBE,10200201,50088198,SIGEL,Marca Propia,1,23.71,27.5,ST,9.852,16.0,14.22,16.0,7.71,0.3252,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,12.798,13.509,14.931,15.642,0.9,0.95,1.05,1.1,,23.71,,No_analizado,No_en_analisis,False,21.34,1.0,21.34,22.52,1.0,22.52,24.9,1.0,24.9,26.08,1.0,26.08,23.71
T052,Hermosillo                    ,2025-03-03,36307,RETAIL,9,SUMINISTROS DE OFICINA,904,SUJETADOCUMENTOS,90403,CHINCHES Y PINES,11556,PELIKAN MEXICO,9040301,50119614,SIN MARCA,Marca Externa,1,31.47,36.5,ST,24.48,25.93,32.76,25.93,5.54,0.1759,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,29.484,31.122,34.398,36.036,0.9,0.95,1.05,1.1,,31.47,,No_analizado,No_en_analisis,False,28.32,1.0,28.32,29.9,1.0,29.9,33.04,1.0,33.04,34.62,1.0,34.62,31.47
T075,Revolucion                    ,2024-11-28,22124,RETAIL,4,CARPETAS,408,CUBIERTAS PARA REPORTES,40801,CUBIERTAS CON BROCHE,20533,OFFICE DEPOT ASIA HOLDING,4080101,50063082,OFFICEMAX,Marca Propia,1,34.4,39.9,ST,11.364,21.57,36.12,21.57,12.83,0.373,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,32.508,34.314,37.926,39.732,0.9,0.95,1.05,1.1,,34.4,,No_analizado,No_en_analisis,False,30.96,1.0,30.96,32.68,1.0,32.68,36.12,1.0,36.12,37.84,1.0,37.84,34.4
T004,Contry                        ,2025-10-02,51775,RETAIL,9,SUMINISTROS DE OFICINA,908,PERFORADORAS,90802,PERFORADORA DE 3 ORIFICIOS,20533,OFFICE DEPOT ASIA HOLDING,9080201,50065897,OFFICEMAX,Marca Propia,1,134.48,156.0,ST,92.388,100.12,128.45,100.12,34.36,0.2555,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,115.605,122.0275,134.8725,141.295,0.9,0.95,1.05,1.1,,134.48,,No_analizado,No_en_analisis,False,121.03,1.0,121.03,127.76,1.0,127.76,141.2,1.0,141.2,147.93,1.0,147.93,134.48
T018,Polanco II                    ,2024-10-29,90695,RETAIL,3,ARCHIVO Y ACCESORIOS,303,ETIQUETAS,30302,ETIQUETAS DE IMPRESION,11413,POCHTECA PAPEL,3030201,50076882,OFFICEMAX,Marca Propia,1,163.79,190.0,ST,122.16,132.8,188.79,132.8,30.99,0.1892,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,169.911,179.3505,198.2295,207.669,0.9,0.95,1.05,1.1,,163.79,0.0,No_significativo,Baja_sensibilidad,True,147.41,1.0,147.41,155.6,1.0,155.6,171.98,1.0,171.98,180.17,1.0,180.17,163.79
